tsne,tsne,tsne3d,tsne3d,tsne3d,y
-53.260708,62.525776,-10.4804325,11.867297,-11.510023,2
19.714493,-74.765,13.670184,-25.601908,2.2816741,4
-7.4141355,25.896706,-1.3616828,6.332998,14.069911,8
42.43183,25.74485,14.278128,1.5450295,6.273891,5
63.244293,-51.34584,15.954798,2.6128736,-27.001791,6
14.332502,63.39841,5.290944,26.888199,1.070236,3
62.943485,-50.99667,15.786143,1.9445847,-27.016367,6
-7.6419926,90.613625,-6.094954,14.128134,-22.152061,2
-12.647183,-22.00081,-8.649391,-27.907192,-10.480349,9
-16.265247,-62.478878,-0.8826322,-27.564388,7.554048,9
-21.959667,48.621998,-6.3111734,26.795914,0.59460497,2
66.76325,29.750488,26.986403,13.470935,7.0104613,0
-21.428255,-23.023643,-9.1402645,-21.35271,-11.145487,9
19.521128,32.97985,6.985979,10.632156,23.681055,5
66.43971,-54.906586,11.925255,7.974302,-26.903776,6
-2.9550405,-51.228127,7.199243,-14.516281,-6.656611,4
72.99623,53.333477,26.048847,15.507876,-10.012923,0
15.159502,-12.755988,3.9760497,-9.653859,-3.3155963,5
32.495525,-28.389675,-0.030434756,-0.6186178,-13.313793,5
36.307133,18.760319,10.5830345,1.4353595,17.550024,5
23.134743,74.93549,8.325135,25.400543,12.709054,3
-101.02399,-13.891957,-18.173138,13.047024,13.473852,1
11.142082,70.451355,1.230281,23.973898,11.822643,3
-14.573415,-82.9278,5.548557,-17.755934,10.985382,9
60.785637,-48.610825,13.753901,0.5142416,-25.652855,6
87.51511,14.866852,30.469852,0.79087645,2.0310562,0
13.855418,67.61732,4.8949075,22.123674,15.126817,3
54.924274,31.511911,15.722412,11.737276,-2.622312,0
-75.388016,34.85832,-22.173704,10.928698,-12.111846,1
-26.953547,-30.754902,-6.8423376,-14.708141,-9.359786,9
-21.035418,52.298733,-1.3782161,17.610504,-5.200829,2
-61.277893,-63.44477,-18.233206,-22.75928,9.44112,7
35.058372,-28.205652,-1.757542,2.3881717,-10.554328,5
-20.000725,-48.257557,-8.86635,-20.920404,7.042742,9
76.539764,56.63062,27.958908,13.435088,-12.765825,0
93.97305,32.759563,33.03713,5.9253106,-3.0299578,0
2.6087945,67.18914,-2.085805,28.655655,13.903209,3
27.023664,50.16805,5.3600235,15.700122,19.72587,3
-59.168167,-15.352864,-28.890448,-18.004753,-8.778847,7
56.75994,-10.855913,12.765747,-1.7741088,11.567076,6
-48.81969,34.58994,-14.494842,-0.17116141,-17.738512,1
69.03531,31.9783,25.767141,18.823149,3.1804647,0
37.11855,-28.92175,-0.37585557,0.9618683,-13.908147,5
-17.072767,-90.44854,8.879763,-20.897692,16.81595,9
37.955517,-24.344622,2.2160685,4.150794,-10.015067,5
11.409211,-81.30306,9.785572,-22.01396,8.344843,4
-14.462281,-20.558598,-11.829763,-27.033733,-10.955003,9
-13.546695,67.22241,0.52559894,28.128027,-6.705222,2
-18.64107,-0.63126355,-4.3314695,-3.10363,10.367677,8
-3.688185,-87.63137,5.385423,-28.635725,19.154654,9
75.1656,58.884876,26.443596,13.271105,-14.375169,0
74.14347,59.27545,25.752684,14.1061125,-14.840346,0
-16.902224,-28.831558,-12.748256,-22.976418,-6.439775,9
-9.994324,-70.14678,2.5202677,-26.027166,10.027249,9
75.58368,37.837795,27.853573,12.923312,6.040618,0
80.27311,-30.220083,18.537565,-9.49364,-16.278133,6
-66.44649,20.826042,-21.659527,6.412814,-9.607469,1
20.435804,-5.879178,6.0212436,-4.49441,-0.24696866,5
-30.076141,36.42575,-6.5010715,15.020052,-2.0927546,2
4.9494724,-64.21451,15.201256,-18.507357,-4.7455907,4
14.624423,51.885643,-5.411066,22.802559,22.641275,3
86.842636,-21.533844,18.71958,-10.825705,-9.821747,6
13.249781,-55.72287,7.6489267,-21.704657,-6.043082,4
-75.18622,3.9903867,-33.633163,8.268261,-0.591607,1
14.589883,-7.5751715,9.217551,-6.0801134,-5.4355097,5
-87.63075,-10.259266,-28.629591,10.885346,9.508518,1
79.7362,-26.237553,23.527159,-7.66291,-17.4348,6
-8.771324,9.194554,-13.9105425,-0.20252095,18.293974,8
-55.959145,-29.295433,-27.166475,-17.50064,-0.7377452,7
91.95878,-11.064821,23.899935,-8.614587,-3.1758428,6
-27.207565,-1.2922888,-7.715361,-3.7955623,4.4672456,8
-37.883255,78.6639,-7.218657,17.862602,-21.137476,2
-21.814075,-24.65134,-9.190615,-21.495338,-9.256252,9
26.013388,56.694523,3.9367085,13.073625,11.819982,3
69.31007,38.573914,25.83841,18.2701,-2.0484579,0
2.0164247,14.908402,-8.0020485,3.647638,23.336426,8
-56.041946,36.504124,-17.41388,4.072305,-17.14808,1
-71.55747,-40.87904,-30.577005,-20.111103,-2.2494106,7
-23.754421,48.257072,-7.722299,26.781788,1.4208349,2
16.51531,-45.74104,5.298287,-23.966194,-9.977724,4
19.193981,46.79764,3.6674662,20.336325,27.7676,3
-56.24676,-71.24895,-20.597614,-19.295776,16.529684,7
19.543598,-39.76642,-0.066521816,-24.196281,-12.302163,4
-27.78606,-55.58014,-4.4988565,-13.911408,5.3887224,9
-71.54182,-50.49016,-26.78109,-22.615192,4.9391365,7
20.093412,0.47878343,6.3676333,-8.476514,4.7638035,5
9.816497,17.557938,0.053732403,-3.1114686,19.423136,8
-54.518677,64.606224,-8.941174,10.197273,-13.190794,2
-10.253238,-25.103184,-11.79949,-27.544092,-6.69402,9
83.588104,19.666588,29.414322,7.4191637,3.623754,0
79.36502,47.80884,31.200523,16.74361,-7.8484116,0
30.238537,7.3014426,13.765327,-2.4177725,6.17548,5
-46.154243,37.641335,-11.485634,2.115993,-18.362076,1
-34.95493,45.83098,-12.157266,23.116587,-2.6678205,2
-23.824255,46.949627,-7.9846206,25.342472,1.1060485,2
-77.97912,-9.431842,-29.485945,6.418004,8.73766,1
6.1455708,52.569115,1.0115746,20.155418,18.401545,3
-22.01523,-31.134129,-7.032603,-19.787708,-6.32115,9
18.824652,-36.714752,1.5015051,-27.025528,-15.629676,4
72.16916,26.481236,24.213287,9.324062,-2.5922344,0
29.703424,-16.030945,4.9786105,-2.5800984,-4.6331234,5
-58.00896,-76.19753,-20.43555,-21.881205,19.372437,7
71.84919,-26.434761,22.597029,-0.09343131,-18.993347,6
-42.05933,2.0227761,-8.608954,0.76874226,-5.6374664,4
-66.295204,-56.846848,-18.38744,-21.574022,6.887811,7
-10.061363,-37.82223,-5.4797554,-25.976585,-7.81255,9
-27.89883,6.884453,-3.3834696,0.6199223,4.8239794,8
-97.68406,-12.121929,-24.854242,14.389806,14.903374,1
-17.384432,-27.750885,-14.084752,-22.718805,-5.908029,9
30.368399,-61.71849,14.148156,-30.963701,-2.2536705,4
-8.674371,-49.659966,-4.97462,-31.239395,3.1610968,9
76.6492,-26.876837,26.600735,-7.6733303,-17.728031,6
-51.10192,-28.536983,-24.531649,-12.162108,-1.4925109,7
16.369965,65.778595,2.7079651,20.279339,13.057543,3
11.639571,-37.17124,4.1040406,-21.313654,-14.257826,4
94.59734,-21.477053,25.811304,-14.533761,-8.807825,6
-58.59778,40.48746,-15.7775755,5.774126,-19.306967,1
26.537525,-82.850334,18.225164,-29.97567,4.502018,4
31.643593,-27.649721,-0.26865035,-1.0731217,-11.989439,5
23.33907,-72.46073,15.031833,-26.514076,-0.36835447,4
-32.13216,1.7571028,-5.3296576,0.2281716,1.1520565,8
18.131622,-1.8073169,7.3101344,-8.031015,8.424866,5
-30.174845,-1.504035,-6.2095585,-3.3771229,1.4567829,8
-95.733864,-3.7048275,-20.153471,10.848085,10.00627,1
76.1533,39.921894,31.271936,18.510124,-1.8780371,0
93.79906,-7.9185057,25.353916,-14.003635,-3.072703,6
-8.808685,-25.134552,-12.478003,-28.416164,-9.187741,9
86.87768,28.339788,34.48743,6.0030503,2.0909283,0
1.5487272,69.07708,-4.335891,27.578882,13.063043,3
-88.02205,16.423107,-22.465895,14.824883,-0.97948384,1
-23.305735,47.897655,-7.9117494,26.092846,1.917231,2
-32.943962,56.668785,-10.004395,28.426182,-10.093355,2
-50.35094,-11.601452,-25.239103,-11.383042,-9.4869995,7
-9.32547,-85.180374,1.5968021,-24.991388,19.148096,9
-32.402405,0.5050707,-6.0762115,-1.4105908,0.677909,8
36.299644,24.974,8.939938,2.5327892,20.803648,8
-45.736454,31.782415,-15.01971,-0.44194698,-22.87523,1
2.7810316,-18.03716,19.657583,-10.907255,14.216189,5
62.228752,-48.65252,15.319424,1.2364987,-24.187408,6
-35.225346,55.120796,-11.063954,25.39946,-10.469884,2
-45.98026,29.317722,-13.085148,-3.366376,-15.487853,1
26.438015,54.03545,7.4755487,11.6943865,9.096023,3
76.97171,44.513256,29.252121,18.736362,-4.9388943,0
10.173828,-51.973663,5.9836392,-22.274809,-5.9992585,4
15.682347,-28.209732,1.9914558,-21.62647,-20.994822,4
-73.414,-51.61874,-28.104233,-23.89848,4.6776004,7
31.826279,-28.516623,-1.2164904,-0.46524683,-12.464643,5
50.044052,32.734165,11.976816,14.535077,-2.007203,0
0.51570517,56.310226,-5.106384,21.730885,12.851701,3
36.888103,8.696407,6.048313,-0.0320058,10.341757,5
-6.8751593,-45.95661,-4.932916,-31.81563,-0.16307513,9
-80.18164,34.934494,-21.459064,15.005205,-12.392715,1
18.879381,-30.74265,0.79945934,-25.759563,-18.909805,4
-51.128403,-53.678387,-22.09175,-11.61736,9.653818,7
-7.4907603,45.850002,-9.6342125,20.580784,19.587698,3
-6.5770855,-93.40267,7.8564777,-23.56202,21.679737,9
23.34514,-41.597134,3.2135267,-27.507956,-17.814707,4
-27.196102,-60.793163,-3.6329298,-15.180173,7.602231,9
-23.266193,48.450092,-8.94372,26.360558,1.9482558,2
-54.133213,-12.842346,-25.502901,-13.960585,-9.255034,7
82.542076,50.898594,31.59671,12.54884,-9.521114,0
-40.076298,48.465008,-14.571153,21.727802,-5.3389254,2
35.040855,-31.951857,-3.0969856,1.3279588,-13.865849,5
-19.201427,-70.16851,-1.8716419,-18.082981,11.2939205,9
82.89701,53.255566,31.89628,12.470276,-11.477372,0
-82.21028,-1.0469153,-26.88333,12.790401,3.9634237,1
-39.972248,35.075874,-8.574869,-1.9509878,-21.237797,1
-71.614685,0.8566179,-30.453352,6.981838,0.17758845,1
-3.1908467,46.00735,-6.336601,18.166424,17.175896,3
-10.897401,-74.51498,-4.8857827,-25.030886,12.563055,9
-21.999424,47.413334,-5.234397,25.254745,0.10762441,2
-78.509026,-5.2319217,-30.6464,10.705653,5.239466,1
-13.331914,-38.248013,-4.9069896,-25.781395,-0.45587814,9
24.238394,20.25347,14.092805,-3.9725685,16.543663,5
-60.122772,24.157671,-24.051474,4.0224757,-13.899864,1
55.246716,51.583202,15.886383,16.969757,-9.294515,0
72.300316,-23.851107,23.984337,-0.025536962,-18.93748,6
-23.573105,-28.164125,-5.813479,-19.643944,-11.010246,9
79.4799,45.525497,30.934221,16.108854,-5.9712925,0
-13.031759,7.1852846,-13.221972,-1.3214314,12.999482,8
-46.735477,38.270638,-11.263107,2.860764,-18.450567,1
-50.434708,-16.643246,-29.766024,-9.113698,-7.267474,7
-48.950016,33.386578,-15.694759,-0.97749084,-18.581873,1
-11.304863,0.47551724,-8.2666,-10.223147,18.161978,8
-27.188732,-0.96400917,-8.633073,-3.7671442,4.425575,8
-11.017813,-20.147867,-8.93585,-29.753664,-10.974073,8
82.08864,55.374153,30.294447,11.985972,-12.666121,0
57.303947,30.991518,17.388638,18.462782,0.7320351,0
15.627059,-26.117275,0.7995455,-22.764442,-22.096642,4
55.36954,32.17457,15.92751,10.479427,-2.106867,0
-65.36351,-17.731712,-28.513855,-20.524477,-8.861332,7
-67.27578,1.0688589,-28.42714,4.6699944,-1.2368772,1
-56.343693,-13.78168,-28.204403,-14.365457,-9.568622,7
-101.12162,7.357122,-23.624897,21.278378,7.462537,1
58.870255,-56.594654,11.142692,4.4692655,-21.445724,6
-105.64631,-4.757315,-22.677843,18.91906,13.212601,1
0.9106156,66.845894,-9.750026,22.689575,19.179605,3
41.110737,54.928005,17.516256,13.307654,17.457361,3
74.55081,-9.039772,26.563835,-0.36484823,-9.271287,6
-11.87246,-89.87633,4.798342,-20.282034,19.762108,9
83.84348,51.851254,33.2302,11.732702,-9.66717,0
31.34938,23.768402,19.261667,-0.5441007,16.929737,5
-63.06433,-31.238508,-23.006912,-18.44669,-3.4651968,7
-40.75637,-44.552723,-22.209484,-3.7794006,4.7174883,7
7.1234508,52.242153,0.5237547,20.020258,19.256605,3
-10.749671,-51.06776,-2.5597675,-29.001038,5.56715,7
28.780285,-26.42314,-0.89461625,-3.1553826,-9.691857,5
48.250484,-50.7865,5.575562,2.339126,-21.590107,6
10.430611,-45.369946,0.23214963,-23.073324,-10.528535,4
3.196082,65.70565,-2.820339,27.837215,15.541857,3
-33.187473,46.211895,-11.225302,23.390936,-0.8875305,2
-23.41277,47.067097,-7.5465846,25.61618,1.8948171,2
7.636414,-41.36251,5.4674697,-19.458576,-11.3046665,4
-88.33607,26.317013,-25.86246,18.05878,-7.0788217,1
-55.778576,35.1543,-18.736086,3.5340018,-17.589397,1
-68.51434,-0.21003951,-29.572437,3.181625,0.20141019,1
-27.074642,3.7318642,-5.19396,-1.1094962,3.5587213,8
30.136356,12.583155,11.216054,-3.3458416,10.145312,5
-5.912779,49.838894,-9.496501,21.721418,18.221046,3
-36.80615,-28.82254,-12.454088,-9.787961,-1.8977115,9
-70.76937,-24.246489,-26.809032,-23.639904,-5.7693257,7
-13.494538,18.53515,-10.789543,7.388064,16.073511,8
-43.47892,39.285885,-9.760384,-0.16128756,-15.944274,1
26.439579,-87.4277,18.93587,-31.357323,7.5187607,4
76.09558,56.694862,28.922993,14.923928,-13.161191,0
-79.98488,0.118851535,-27.317041,10.633054,1.9724876,1
62.195534,-17.781586,23.374338,1.1287028,-11.590419,6
-46.078598,-13.169705,-33.05185,-11.037472,-1.8780785,7
-60.164455,-17.917744,-28.02897,-19.065922,-7.729194,7
13.455949,40.931156,1.9615693,15.327161,23.603916,3
-49.12168,26.828646,-15.8378105,-4.3882055,-13.328875,1
93.468124,-9.455206,24.026558,-11.889503,-2.2955654,6
-21.466057,46.796318,-6.899563,24.650084,2.4747357,2
65.071594,-14.912757,16.376732,-4.868656,-8.879321,6
30.899637,-27.823792,-0.78355813,-1.747887,-11.812618,5
-24.986013,57.107296,-3.937312,25.679573,-3.6810637,2
-39.071064,7.8402667,-9.483269,2.669296,-1.2350677,8
-78.80927,-4.0794044,-30.221859,11.733408,4.78396,1
-55.95464,16.14231,-22.813557,-1.5061153,-6.171104,1
94.90601,20.76669,28.340714,1.6319312,-1.6196202,0
-33.944275,-26.11249,-7.895024,-13.380159,-12.048337,9
38.697132,52.960667,14.912096,13.332997,18.76108,3
-0.7059998,58.45464,-2.3386595,19.456644,14.143373,3
-99.668304,-9.464203,-21.835129,14.04507,13.914377,1
-18.867453,-7.330293,-10.269419,-6.797342,8.215704,8
20.952358,-0.47423324,6.1419697,-7.2036014,4.1078076,5
-33.003414,50.784138,-10.386555,26.827377,-6.2098765,2
84.743355,-10.636262,29.181623,-6.6748967,-7.893053,6
-20.166962,-6.1354895,-11.466496,-5.194078,8.498048,8
-2.6237097,14.76202,-7.168307,1.6998253,19.971333,8
-19.007116,6.4963675,-8.769385,3.9080603,12.515996,8
50.499676,-51.8251,5.6431365,0.71002924,-27.255789,6
-56.196125,-19.126282,-28.5056,-14.490176,-5.525452,7
-88.671165,-14.031889,-29.345592,13.536852,8.185024,1
-46.269814,29.479053,-13.007306,-2.87177,-15.441652,1
-83.20166,-13.215602,-23.856121,5.4923277,10.512771,1
-64.987404,-18.115057,-28.1082,-19.799099,-8.397098,7
-3.8622339,16.356453,-7.2117553,2.6276653,18.69782,8
-12.929691,-21.974226,-8.769206,-27.780552,-10.235894,9
-89.26808,-8.421428,-26.161087,11.9139,9.506045,1
-29.147188,51.21654,-12.600136,26.79145,-1.3483951,2
47.87382,35.117832,10.713818,12.752191,-4.6318235,0
63.541607,47.055977,21.811777,19.072605,-5.6200833,0
-40.578262,-55.885567,-22.93788,-4.9263353,12.609107,7
-89.525024,20.698742,-23.46911,17.29657,-4.1141343,1
19.347097,41.3942,2.694061,17.309324,28.73156,3
-18.671085,61.36563,-12.432121,-7.730089,-5.708485,2
-67.311386,-49.48263,-27.050085,-17.415277,8.301793,7
8.92254,56.498993,4.3060884,21.727674,16.867695,3
-7.430343,-91.380226,4.670254,-24.587194,21.88873,9
19.13066,-77.9634,12.7769575,-26.917473,4.9467945,4
91.613174,-35.78245,18.693275,-12.6873665,-21.189114,6
17.265985,-11.003881,5.058933,-4.6365476,-4.6794443,5
-23.648207,-5.31195,-16.690464,-1.5063804,7.7603197,8
81.33431,-26.684362,22.022354,-10.818242,-16.858164,6
16.296932,-45.905342,1.8023512,-24.250917,-10.084307,4
-49.849022,-64.580505,-20.648916,-13.188443,14.445388,7
-63.272438,8.314182,-27.942938,4.4388895,-4.9443483,1
13.632726,10.2271805,2.4858322,-6.877177,25.951052,8
70.55653,33.798717,25.264639,17.167076,2.3701928,0
-26.890177,-69.61549,-5.6247525,-16.049795,14.294837,9
58.219913,-4.4634523,18.310585,4.8995347,-10.851091,6
86.95364,30.351688,34.488422,7.4981008,-0.36334485,0
85.88578,-13.5882635,24.933567,-8.395527,-8.469129,6
-68.256874,4.7775464,-28.388945,6.559533,-3.0710158,1
-28.569399,60.365128,-1.6264925,25.43136,-12.02233,2
-16.567736,64.1172,2.1394093,23.531181,-7.6298523,2
-6.159046,7.6322546,-9.482214,-1.4875035,18.905106,8
24.43926,44.884235,8.131836,18.286804,26.048796,3
79.398766,17.896303,29.147034,5.184553,7.7345724,0
28.32185,-68.25699,13.851164,-31.59098,0.43103528,4
31.208189,12.709922,12.811019,-1.7782154,10.07783,5
19.464907,-13.56319,4.5824285,-4.6907144,-4.5015297,5
78.86823,14.723758,28.126966,3.2850726,7.644219,0
76.750824,-11.655472,27.518616,-2.9097168,-10.369502,6
-102.546394,-6.8987207,-18.914232,16.32804,12.097634,1
-54.532814,-69.43973,-22.34012,-17.98142,16.205963,7
21.83926,35.89286,4.5962296,11.88082,27.429268,3
86.33236,34.91343,33.42748,9.993079,-1.5321299,0
33.809044,-5.6952496,10.180406,-3.2957187,-4.5985603,5
-96.279686,8.98873,-25.019737,14.452221,5.3256655,1
-40.305992,-42.2892,-23.953716,-2.8427455,6.673808,7
-53.62553,-58.15057,-31.316072,-9.896351,8.351251,2
-74.98874,-8.231287,-31.113684,6.3755927,7.7052326,4
25.93276,43.230167,9.363811,15.894852,26.550196,3
-102.630646,-4.364697,-19.39513,19.587835,11.587634,1
12.954064,-77.48775,8.836362,-26.14375,4.9616055,4
36.840504,8.677871,5.704322,-0.28821087,10.488402,3
20.697147,-13.21617,5.206915,-4.223352,-4.2197423,5
54.6439,36.60604,15.7485075,16.092085,-0.8871307,0
77.46846,-44.04182,18.106976,-7.59028,-24.365276,6
-3.959793,14.226376,-8.997428,2.0170946,19.50339,8
-66.99087,-52.67138,-24.121412,-18.739292,8.897248,7
-93.69142,21.984266,-27.097137,20.003489,-2.6180274,1
-0.6698009,17.14208,-2.9626272,-0.51710594,17.728682,8
73.59923,-8.37084,25.445236,0.13651145,-8.856452,6
-6.6804395,12.685213,-7.727679,1.9180241,16.71957,8
88.50273,-15.978653,21.330023,-7.171753,-7.1712923,6
-41.060654,-38.40907,-22.659088,-5.1910167,1.117095,7
73.07014,10.16187,26.155817,1.0821786,-0.9977979,0
5.237645,-51.098965,2.7643511,-19.356977,-1.5741067,4
-48.240646,-64.82187,-18.557913,-13.3498535,14.317939,7
-49.363102,-51.132317,-21.959446,-10.637281,7.3730764,7
-35.831776,51.007942,-11.241874,24.476137,-4.550921,2
-56.050972,-32.030216,-21.67686,-12.364257,0.3464561,7
34.3793,27.874447,15.204851,2.2613966,19.527964,5
8.462479,55.20976,0.08782751,24.534317,18.793804,3
-56.89905,-59.05963,-13.140392,-15.368878,8.334985,7
-17.519148,-44.871426,-8.244321,-23.09954,1.1617098,9
36.214012,56.0567,12.476745,13.680819,16.192688,3
1.5294815,21.135569,-4.698261,4.7307234,22.141428,8
69.347336,21.635595,23.455093,8.488772,2.5371275,0
-93.61263,17.081097,-24.674156,18.901648,-0.38792711,1
68.152916,33.47045,24.309622,20.306017,4.0473857,0
33.27373,-21.267094,2.9899979,0.8609535,-7.63546,5
73.01041,12.202962,21.416105,2.4001439,2.145466,0
1.3440115,21.053198,-4.808879,4.805651,22.20481,8
-24.636137,83.408554,3.0701861,21.865618,-18.676464,2
-14.820062,61.30669,2.209852,23.731947,-6.0540605,2
52.688553,-42.17436,6.742602,-7.696074,-24.829437,6
-51.182076,-49.989517,-24.341969,-10.623404,6.4540615,7
-19.337616,-70.49307,-1.7626175,-17.87392,11.374475,9
19.246256,-69.08392,12.549872,-25.724823,1.5668288,4
-16.231604,0.46337265,-3.8632326,-0.20847271,12.727916,8
-26.875914,60.186874,-3.8769186,22.701605,-7.241944,2
86.36004,-18.58598,20.172508,-7.928685,-8.856454,6
84.6292,-25.189041,23.459139,-13.378325,-15.223858,6
89.3009,-15.56048,21.930056,-7.8084702,-6.103737,6
24.178236,-65.923,10.58643,-29.594723,0.06343652,4
-37.989063,-74.57231,-12.49644,-28.05458,10.042527,4
18.17656,-2.9066823,5.8108225,-6.2066627,7.5185943,5
11.764838,-77.122475,8.007013,-24.291084,4.4695597,4
29.29718,-3.2683675,8.20428,-1.2898997,1.7882173,5
-96.77189,12.214409,-22.939762,21.653112,3.465993,1
-9.618406,32.355167,0.1823559,-1.6422855,13.057839,8
-76.63538,-9.011333,-29.70534,5.59244,7.2918444,1
77.47828,-44.01763,20.084673,-8.607567,-23.794088,6
89.29797,-22.094545,23.177156,-12.324146,-9.454096,6
17.936014,-55.068993,8.313012,-25.416544,-4.7598634,4
44.047043,2.7348392,12.703529,4.624702,7.655924,5
21.119864,-55.991745,7.860387,-25.807636,-4.085249,4
88.70843,-32.48988,16.789839,-14.406528,-15.445134,6
13.823211,-56.580833,8.971617,-22.445423,-5.6147547,4
36.21529,61.869396,11.952418,18.243258,16.194263,3
-67.42849,2.4589503,-28.39104,6.52084,-0.30930033,1
22.162344,73.01285,7.420084,22.752678,9.733641,3
13.613584,10.141583,2.5266626,-6.996504,25.962524,8
-3.1129105,0.7604017,-8.115598,-5.267044,18.142351,8
-50.319923,-55.23954,-22.64327,-12.637481,11.181564,7
59.957638,-18.863335,22.748098,1.7449229,-9.270647,6
32.69856,-0.020480227,6.236917,-1.4044846,6.347251,5
27.215532,-80.98652,20.106806,-27.901163,4.936343,4
20.384748,-11.395699,4.0425687,-4.690799,-0.17485276,5
3.05515,18.535614,1.1833344,-9.519981,11.372348,9
-74.98497,0.36404756,-33.7777,6.5875597,2.0418715,1
67.1765,12.85687,19.42848,4.6377087,3.4902277,0
-9.460991,32.50754,-0.250418,-2.5766435,13.078907,8
-50.078682,29.334946,-17.26654,-2.8310943,-17.826918,1
-32.01652,-62.36364,-8.254661,-13.730881,9.025272,9
-46.38296,-44.677025,-17.920137,-11.141792,2.154441,7
1.1793365,66.34204,-0.7654341,28.271368,19.29767,3
83.610916,-12.991909,30.098326,-7.9158134,-13.845987,6
53.634254,-42.83333,8.112132,-7.4967275,-25.566986,6
-94.71816,-12.068354,-24.404716,9.586526,12.29413,1
20.4136,72.43278,6.88744,21.79221,11.278851,3
74.00962,-35.07525,16.039862,-4.360441,-19.27855,6
9.71228,55.1471,0.10175673,25.127281,21.633987,3
22.267008,61.84631,1.924235,15.432275,9.649258,3
-16.187134,65.0607,2.660075,24.438128,-8.016344,2
-25.717852,-74.900276,-0.41746014,-14.89978,13.426764,9
-9.977958,61.749947,8.648949,23.362146,-7.14632,2
23.616478,63.362915,4.324847,16.130941,7.2173457,3
76.30247,-24.570667,24.425272,-4.213247,-21.223734,6
-63.79093,0.17609838,-15.380492,14.278803,-0.31365064,1
-19.3395,-35.894714,-9.589161,-23.657598,-2.4423702,9
2.8027122,-18.017485,19.651592,-10.863966,14.233147,5
-18.141018,-33.388905,-12.692849,-24.844608,-1.8330973,9
-74.8965,9.196545,-22.679655,6.066086,-1.407571,1
77.504555,-11.456214,27.90465,-3.217724,-10.614434,6
44.132587,8.851842,9.109688,5.7313046,8.877917,5
26.212532,-3.7828336,7.0599895,-3.4860258,3.020814,5
52.518456,-48.234028,8.297511,1.2733463,-23.064974,6
23.959198,-18.094473,0.6822945,-3.7027147,-5.224518,5
-14.978417,-70.15196,2.494057,-18.621567,10.627483,9
4.347843,55.883904,-1.7098166,21.812733,17.95324,3
60.520145,26.084366,18.336681,13.2625065,3.0450075,0
22.393139,39.343384,5.4591017,16.229755,30.61478,3
-5.823914,-95.049416,5.918281,-23.608475,24.255404,9
11.221358,-16.533554,-5.8781033,-5.3249464,-7.4596086,8
-31.685461,-50.892635,-11.991003,-10.246834,3.3319576,7
-49.859787,30.162607,-18.117401,-1.3465433,-21.373419,1
29.369083,-67.62929,17.41164,-31.837896,-1.1452371,4
55.871166,-43.54915,11.44868,-5.914534,-25.69639,6
-59.663235,-32.28167,-28.810658,-19.038984,-0.05637902,7
18.249258,-2.8101883,6.3490963,-6.3311467,7.4908886,5
-54.74968,-33.754868,-31.995224,-16.287823,-2.5750723,7
78.436165,-42.732994,17.064425,-7.6346235,-23.69579,6
-30.410063,66.54015,-5.5765553,25.23615,-12.426718,2
-2.2341084,22.380312,-2.4990396,-2.8626716,14.688071,8
41.379997,13.890926,8.909497,4.135241,13.228559,5
-73.60004,21.98827,-28.703985,6.7448106,-10.289732,1
35.223747,64.86905,9.796995,21.346592,16.536411,3
-19.79126,-40.889717,-8.4458885,-21.566442,-0.34248748,9
43.797066,-38.413548,11.194202,-12.053338,-21.54783,4
-40.550465,-37.9463,-22.419277,-4.687394,1.0939409,7
-84.04094,-6.4297705,-29.186014,12.315736,6.572379,1
82.538536,-25.217396,24.135483,-11.566883,-17.003155,6
27.371477,-69.50805,12.997379,-32.718662,3.1039717,4
11.822213,54.34842,2.145423,22.349958,24.092764,8
34.593227,-9.350766,9.1742525,-1.2157792,-4.0706096,5
31.39262,37.3958,10.264924,8.706292,30.011053,3
-98.67216,-7.8913784,-21.381975,13.771588,12.75387,1
-42.664345,-38.183533,-21.964382,-8.004031,2.8427591,7
-2.432554,1.650079,-8.34779,-4.903291,19.744795,8
18.049788,-64.84102,12.019398,-23.894537,-2.912267,4
7.3060884,-73.941925,6.547691,-20.45536,4.360726,4
-52.98938,-60.55037,-23.455494,-14.083354,11.402654,7
79.55081,29.817034,28.809984,15.332798,-0.15534037,0
83.98367,27.4547,33.27763,9.177473,3.0859206,0
-5.286294,-88.27453,5.468427,-26.38219,19.552063,9
-14.248978,-49.47146,-6.691368,-27.248266,3.6405578,9
-23.222391,77.30418,3.6344428,28.81178,-19.18041,2
65.654144,33.09341,23.211615,18.360115,5.0764832,0
-87.30864,-6.5873256,-27.555166,14.295024,7.048604,1
73.46363,31.256252,27.87787,13.822547,3.5540738,0
-100.78032,-0.70514816,-24.35652,18.1047,9.734416,1
24.712412,44.646996,8.326403,17.966722,25.825521,3
10.721724,-45.3891,-1.2201134,-21.983982,-10.568801,4
-45.333908,-50.76129,-23.76032,-7.1754565,6.8924,7
-94.489075,-4.1440806,-21.48082,9.96802,10.132461,1
-32.547962,-40.00694,-8.724442,-14.107391,-0.27956462,9
-91.549225,-2.1743522,-21.5966,8.831545,9.095539,1
16.388239,47.75151,2.7716346,20.219862,24.479155,3
-49.870995,-76.5362,-13.362419,-19.398243,18.706661,7
63.350735,28.494556,22.251781,14.834609,3.0346403,0
-66.161285,5.717715,-28.36443,2.056045,0.16825257,1
-18.521551,61.594124,-0.8826282,22.184107,-5.1664133,2
