tsne,tsne,tsne,y
6.0999355,-23.512314,5.049255,4
0.10342749,-22.110203,-19.736988,4
2.5372431,12.716629,26.80929,3
25.499811,16.748547,-12.672055,0
22.194078,7.2173133,-7.9495406,0
-7.6894727,4.6604605,0.16152541,8
-24.21512,14.14226,12.221003,1
8.286928,5.8653903,-28.475018,6
-29.49456,-11.59503,8.480566,7
-5.935212,3.8683531,-2.693861,8
-9.259336,-17.916227,-0.03081268,9
-23.43694,-22.633234,-8.325534,7
6.07346,31.931742,-11.841101,2
-23.8018,-17.281456,-14.969953,7
34.296707,6.3271008,-1.2625854,0
-12.075288,-19.723743,-17.624535,9
12.890884,-1.2883712,18.090467,5
28.793835,13.68551,-15.437527,0
-23.260612,0.43099058,-14.071882,1
0.91614115,-21.417923,-22.15027,4
32.082813,0.6125407,-4.1723847,0
-9.517201,-19.786716,-14.79981,9
28.314672,0.31793645,2.1393604,0
-9.420487,-19.714241,-14.881172,9
-3.6528292,21.452652,26.617815,3
-21.509119,-12.160392,-10.539428,7
3.1107674,-1.3538637,-25.734047,6
3.0075088,-25.152662,-20.101992,4
-3.902213,13.037477,-0.027049024,2
30.744287,14.708309,-14.870384,0
23.449202,6.8983593,5.6408634,0
1.6065116,29.782644,8.457406,3
-30.229338,6.175001,-3.958785,1
-3.5057597,2.7102704,-11.778909,5
20.402016,15.747483,2.3589258,0
2.8451724,2.9679832,-7.062372,5
14.880614,-0.6826491,3.9040809,5
0.09102623,22.255611,15.224534,3
-20.957428,18.13566,9.481373,1
-6.9358826,5.247402,-1.284037,8
-1.9176549,-5.2267513,19.653997,8
-10.498281,-24.829336,-13.016339,9
2.4628096,-19.353708,-21.524937,8
4.976157,14.501631,-20.85797,2
3.8010876,27.9487,-5.704161,2
-3.7057927,14.6617985,-21.422789,2
19.709675,2.9092972,-23.940899,6
31.400713,10.645719,-14.825348,0
15.034229,-2.4361856,13.789405,5
-11.729266,-19.848331,-17.396755,9
7.1076508,22.18566,28.813839,3
-25.331045,-21.867094,-7.651246,7
33.47772,4.628841,7.1144934,0
5.5462027,27.384262,17.20299,3
20.851557,-10.672193,-4.0450664,6
-9.599337,-1.5503346,-19.514982,1
28.689596,-11.357822,-1.5974501,6
3.5136263,26.489285,15.762837,3
23.940062,1.9154693,2.6755102,0
12.653006,5.305367,-27.7179,6
-26.319115,-7.253455,-11.901115,7
23.265001,1.7108138,-22.95962,6
-0.43337682,1.1966304,26.991297,8
3.7301173,15.2485075,-21.180292,2
-23.684128,15.253029,-12.059441,1
-9.753633,-0.57490915,-20.034918,1
5.5736423,19.34825,-15.040505,2
2.9621086,14.852931,-21.804468,2
3.0639546,-24.331602,21.748274,9
12.692066,5.0152493,-27.598307,6
-18.375315,15.983798,2.6925693,1
30.652588,14.255692,-14.644294,0
11.121403,-24.073277,-14.581864,4
1.082421,14.28868,-18.475351,2
3.8446198,15.440082,7.870592,3
3.9366505,12.546627,-22.173473,2
29.676582,-10.52239,-8.474045,6
-8.628089,-0.39944184,0.28389215,8
21.138622,2.4788082,3.3278327,0
-12.400694,-18.12295,-15.411572,9
9.002222,-7.5383735,22.770697,9
0.022375247,4.43323,-10.5460415,5
0.3204533,16.684147,19.680794,3
-9.056208,-2.082934,-19.959345,1
-29.823456,2.6331012,7.884162,2
6.654721,4.3923163,-28.275652,6
8.561292,-27.646898,-6.3406796,4
-7.32742,5.266473,-0.94607556,8
22.621208,-11.426311,-10.521848,6
32.159855,14.660771,-10.037901,0
14.434628,-14.620527,-2.1873178,4
32.261665,9.07964,-13.935128,0
-20.546173,3.2520068,-6.1420784,1
24.412428,15.902613,-11.995183,0
-23.278658,-9.260348,10.004972,7
-14.47283,7.103108,-15.627689,1
-26.80707,-4.672926,-3.3092694,7
5.1579957,16.52737,-20.5665,2
24.901949,-9.610226,-13.1768675,6
8.688059,25.87857,3.7112274,3
-23.430462,5.7701135,8.44972,1
0.21909766,-15.6831455,-15.799622,4
18.132088,-19.962349,-1.7327442,4
-0.78264636,4.053557,-8.999077,5
-12.038588,20.842436,-5.5336733,2
19.612495,0.07057775,-23.233534,6
-6.3436728,24.492542,-7.815293,2
-24.02224,-14.2794485,-12.342092,7
-2.4890573,3.3520398,-11.317135,5
-5.3515315,4.649182,-4.2039356,8
26.850052,17.433939,9.009579,8
29.278578,13.476938,-13.856835,0
-6.42315,24.589926,-7.659184,2
-10.526934,-3.480099,-18.81682,1
5.829409,-2.5474658,24.115904,8
3.7135766,16.12855,-22.01439,2
-23.085636,-8.361451,2.1940002,7
4.1652937,27.353733,7.2878833,3
-26.500868,-25.332663,8.543653,7
0.19428122,-22.31936,-18.970623,4
-30.420095,9.660481,6.4279118,1
-0.6844741,4.52782,-10.0845375,5
5.487935,13.176907,29.596897,3
16.149128,3.1782553,-27.876013,6
-8.195359,13.260461,-11.559823,2
-27.258022,-21.230225,-8.992468,7
0.4781299,-25.070862,10.8142805,9
-5.2051983,4.7799478,-4.2604823,8
8.545997,-20.34429,-11.915515,4
-11.830207,-19.494886,-15.699367,9
-10.725833,21.47115,-11.864636,2
32.229942,10.406534,-13.26598,0
1.7271575,-3.0539136,-0.47252673,5
-7.137177,-1.181698,-18.781723,1
16.874847,-1.6801978,-10.553978,6
3.5550928,14.4160185,-24.31906,2
21.746155,5.9728394,7.4903135,0
7.3560896,25.422016,5.7268095,3
-27.477077,0.52453995,-6.681439,1
-28.828863,-11.3716955,-10.867252,7
-5.9901986,13.333307,22.17234,3
-5.049533,3.7111397,-5.526838,8
-30.641935,-13.08363,8.391343,7
-9.0234785,-17.914051,-16.07195,9
9.857689,-7.768282,7.72666,5
0.9681136,-22.945414,-15.017588,4
8.208525,3.2514699,-18.667221,6
-8.015078,-17.040209,-8.352384,9
-3.2209976,-26.122974,10.125028,9
-11.110211,-19.342525,-6.9021516,9
-1.8137523,1.819392,12.121908,8
-6.234346,2.770553,-5.2252874,8
29.884142,6.664143,1.3083414,0
5.4257464,28.543352,5.1086745,3
15.144305,-6.4596205,-11.2589,6
11.151453,7.647659,4.902588,5
4.0364194,-25.554071,20.239304,9
0.94340336,-25.782297,-19.299719,4
5.702191,20.160942,-11.406843,2
2.2260163,25.837486,5.416537,3
-23.536201,13.1003475,12.733476,1
5.7519026,28.245583,4.455793,3
13.373242,26.694067,-15.650294,2
9.775167,-0.9149679,-25.807028,6
-24.66339,21.44592,5.34397,1
12.427495,-1.7173959,-28.045467,6
-19.498589,-21.829365,19.404512,7
5.435891,3.478513,-0.37352768,5
11.944803,-3.150349,3.5453699,5
3.867212,6.292288,-6.676912,5
-24.10379,13.497245,12.786028,1
-14.889413,0.82006943,-18.901442,1
-21.913427,16.577978,0.22188053,1
-25.474573,-10.451603,-11.08087,7
6.152661,-30.668137,0.009187697,4
-8.95791,8.703025,1.1411438,8
-25.528786,-19.901712,8.730384,7
6.948603,-27.554262,-12.598796,4
-25.538685,-21.82075,-7.829405,7
1.7422986,2.3370655,-2.8258874,5
13.571723,13.674307,-6.8288527,0
-25.684832,-14.845719,-7.8106365,7
-23.922045,22.749033,7.1243024,1
6.852334,22.623047,5.1707244,3
14.691524,-4.2983456,18.504498,6
1.6659434,1.5708823,-7.28222,5
-11.620722,18.193386,-3.488253,2
4.1388016,14.602536,-21.295353,2
-32.36643,6.0136223,3.7448728,1
-3.151608,24.817602,18.638351,3
7.289584,-2.4259126,23.096361,8
9.035833,3.8625662,-30.196754,6
17.289108,-9.776342,-10.223979,6
17.384058,6.278835,-19.772373,6
15.975457,7.1477246,16.405275,5
-25.906328,-13.760015,-13.010514,7
-13.092217,-4.3910146,18.214973,8
-23.796564,-17.479168,-10.437927,7
-3.7571979,15.737286,24.967588,3
27.48508,13.295384,-14.008551,0
-26.847956,2.8752031,-2.9315257,1
-15.473313,-2.7052681,-15.506234,1
20.239685,7.508294,-5.9450836,0
27.886799,12.0300455,-13.694693,0
-22.235369,-14.991659,15.948724,7
-12.906996,-4.0069265,-13.410288,1
-12.867166,-7.5076795,8.70514,8
14.374067,3.1832058,-29.373121,6
-2.3517547,-12.107396,-6.7326784,9
-4.9431005,-19.799591,-7.2173724,9
-13.954727,-1.4686078,15.126562,8
2.427936,26.0195,5.3204756,3
3.2375083,-7.0729036,3.8948627,5
-8.345766,-0.99937516,-22.065151,1
-5.184131,-18.648891,-12.326061,4
4.257258,-25.977478,-18.478434,4
15.785385,13.298813,-1.5191529,0
-27.708902,-16.996271,-7.940967,7
29.003523,-5.8432565,-18.445784,6
2.3018334,25.822887,5.3985496,3
8.739321,-19.073322,-12.963407,4
-11.045678,10.76969,2.5823112,8
-0.8026861,-25.85968,-12.560699,4
9.285438,3.1117218,-28.384354,6
-3.6348217,7.7770243,18.79543,8
3.7138097,15.703043,-21.266321,2
13.499956,-34.810886,-2.5103714,4
0.3146712,14.332217,-11.583802,2
7.2541366,2.2461705,12.870287,5
-14.318472,-21.30939,-2.2741165,9
-22.63076,-11.051352,18.140802,7
-8.777192,2.1251943,-20.04763,1
4.0789976,-6.3032475,-21.131557,6
-0.54493064,4.0440383,-9.202361,5
25.210276,3.2597609,-2.8471131,0
-7.532298,-24.139942,-11.428323,9
13.736908,10.75312,16.532896,3
-9.310255,-1.8386008,-22.130508,1
-1.1309502,-2.2269907,14.770081,8
2.7455797,15.12771,-22.009048,2
11.882955,-30.344013,5.1371684,9
4.408285,14.004329,-21.173002,2
-30.79165,14.828831,9.84617,1
-26.698063,-19.076248,-8.062314,7
-8.426036,3.559848,22.420193,8
-9.685707,-23.938408,-3.5841985,9
-27.680916,6.7501426,-2.83161,1
-23.42066,-19.788885,-5.614275,7
11.294735,-10.166744,15.400913,5
-5.9215417,-22.091911,-4.8498254,9
-18.154156,-20.614117,14.613839,7
-8.812733,-19.022482,-10.297951,9
32.16416,7.602983,4.037899,0
-12.510352,3.760278,-21.17589,1
-5.759402,1.3184903,29.324602,3
26.75727,13.012485,-10.0294,0
1.1215574,-5.535223,-2.6586976,5
-6.162801,1.6110873,-5.166372,8
13.630384,8.670793,-1.6072139,0
-9.74595,-17.922375,-15.178363,9
11.794905,14.940335,-1.6260864,0
-28.982553,-11.263821,-11.3447695,7
17.099556,14.481377,-4.6107073,0
28.22657,11.704915,-12.100972,0
17.630775,-20.34589,-5.38198,5
3.025315,28.066694,12.087169,3
23.342348,-0.043642838,4.5938306,0
-5.1065593,5.2238755,-3.688144,8
-18.241177,0.8619079,15.458855,8
-18.897545,-5.2773886,-14.107301,1
7.670655,17.643873,27.624252,3
3.8051212,-21.84871,-17.909515,4
13.548142,-20.30927,-11.092139,4
29.997759,17.87459,-9.019259,0
10.81298,-3.3681934,0.19497043,5
6.8059616,24.18828,7.125303,3
-30.672747,-16.26214,-2.5470622,7
13.586553,3.6671262,-28.248072,6
10.499606,20.432487,15.4820595,3
3.697573,14.918228,-24.129692,2
27.482672,2.7694767,8.95433,0
23.34281,17.159546,-13.11966,0
21.48975,-8.901299,-4.151156,6
-7.5393376,-0.30930588,-21.364819,1
-21.912321,15.678765,-1.3021314,1
5.225903,18.34154,5.26424,3
-32.198513,5.566347,0.31731775,1
-9.045158,-1.2436646,-22.06479,1
8.059487,-3.0412247,-23.622335,6
30.548864,13.467932,-12.684351,0
-2.4764755,-20.852043,16.388668,9
-10.835733,-25.59319,2.0121546,9
21.279877,18.028728,4.2628775,0
30.77169,10.642055,3.4768717,0
13.926894,-26.895302,-4.8954773,4
-30.330238,4.770989,-7.3798084,1
-20.022343,-11.91126,14.926759,7
6.1542583,26.586828,-11.679013,2
-14.447204,5.669593,11.132776,8
3.126367,12.697142,11.922,3
19.261322,-6.4600286,-13.20438,6
16.585388,-30.569857,-4.3403296,4
-19.315378,-14.27216,6.667169,7
7.6161094,-0.18142995,17.620773,5
-24.055214,14.716734,7.068088,1
12.572132,-0.19832996,-17.705795,6
-26.277609,-10.846278,-4.7645507,7
-24.630033,-14.287136,-5.4203124,7
-3.986024,28.09217,-10.061259,2
-8.448552,4.943344,7.103758,8
5.089795,-15.880973,-10.399146,4
-10.105137,-22.649101,1.4729778,9
20.985647,-5.2022724,-7.6068444,6
24.267897,8.9143715,9.50386,0
-8.149243,13.379363,-11.555596,2
-17.768602,-3.5286613,-16.102293,1
14.401535,-3.8831887,15.564195,5
7.7042084,-28.17637,-18.06087,4
-6.2204413,27.503424,-1.8188932,2
14.177117,-2.122933,13.536314,5
7.1785674,3.748403,7.8919396,5
8.350666,0.22724679,-24.650639,6
17.274696,2.4856412,-25.579062,6
-25.79885,-11.399524,-10.515905,7
10.715978,-18.669592,0.83278877,4
-7.3392577,1.767227,5.7285566,8
14.3327265,-27.049107,3.297173,4
-8.085376,-21.776205,-0.17305529,9
8.999939,-5.7995048,11.057941,5
32.742867,9.651851,-4.115123,0
-6.2945657,-17.215656,6.666449,9
-19.495274,-2.0418077,-14.147056,1
12.821854,-25.90013,-4.5322223,4
-0.0542166,27.371101,-11.713954,2
6.002514,-5.3660283,-12.088614,6
-0.4450617,15.989609,13.240236,3
21.075632,-10.54187,-7.78214,6
8.804048,-24.332321,-18.744553,4
-25.332733,-8.564725,13.105265,7
7.4964805,2.4169214,17.426584,5
-19.939903,19.968384,6.311293,1
9.02978,0.2421396,-24.586624,6
29.185547,2.9797175,4.9813046,0
-29.301138,-18.01859,-6.8712463,7
-21.632915,-9.342602,15.76538,7
0.036757752,7.0549684,6.3874984,8
-26.16149,-2.1031344,9.231694,7
-3.1588883,-26.863035,-0.17012961,9
2.6946728,23.130737,-3.9766037,2
9.2036705,-8.760103,-21.531456,6
-5.826969,15.422672,23.67174,3
-15.264221,-0.5611103,16.780653,8
-3.7026286,-24.430553,-1.6480601,9
-29.994724,-8.279678,-7.469807,7
4.678914,28.53402,-14.490093,2
-10.295363,6.039199,7.533427,8
2.367848,30.116533,-6.570007,2
13.653679,-1.9621843,-18.561228,6
-13.76654,-1.7498517,15.304761,8
31.969603,9.695744,4.3027754,0
9.890274,-26.265768,-14.442797,4
-16.67318,-3.0396426,-17.957512,1
19.38711,-30.442385,3.6833086,4
-28.589333,-13.474097,-9.937361,7
-10.555162,-2.350893,21.487047,8
7.2938924,-8.560367,9.484399,5
2.2033665,19.70509,26.272985,3
5.045103,28.380552,-15.031409,2
12.428747,-13.469853,-2.7638004,4
-17.139805,-3.1513176,-17.077913,1
15.306626,-29.921888,-2.3101945,4
-28.582836,-9.637001,-2.880157,7
21.725086,-5.0556335,-11.236481,6
-2.956485,17.940605,12.735697,3
-27.289104,16.226534,10.398165,1
21.49331,19.806414,-2.0817657,0
-0.19790368,22.223673,-16.290644,2
5.3577757,-7.2251487,8.35568,5
-22.342726,2.877665,-16.046022,1
-24.61455,15.627993,-11.576433,1
-1.4011258,-14.647991,6.297318,9
15.33771,2.9377298,-15.995567,6
26.429451,-6.3528423,-7.2454906,6
6.902768,-8.029711,6.579024,5
6.5660534,-22.354761,21.647017,9
-16.845615,-2.2708392,-19.10737,1
6.9029765,22.693039,28.440878,3
6.147623,23.823132,-13.108119,2
-29.273203,-4.566782,10.53211,3
34.46831,9.300116,-3.6771934,0
-10.32698,-10.867433,5.0550957,1
-0.011124935,27.476254,-11.611182,2
4.7285533,-8.43202,-20.38986,6
-9.585348,23.108652,16.233696,3
-31.270283,4.9811473,-1.6902024,1
13.464303,-34.6199,-1.7444586,4
-23.994463,19.008684,-3.1987052,1
0.0030591637,6.9816794,6.3955774,8
9.04079,0.82811576,-3.1452081,5
-3.574665,17.846087,12.957181,3
11.675836,-3.9175003,3.1312978,5
-1.2024192,18.847042,18.463358,3
10.953028,11.635846,-5.069524,0
16.565533,-2.969466,-22.814909,6
-15.213535,4.766307,14.214212,8
4.5271893,0.9535977,11.034161,5
-25.604305,-9.220495,5.105602,7
-5.505337,-23.691444,3.194544,9
-30.642864,-8.342148,2.2219312,7
-5.370755,-11.822609,4.831881,9
-10.090354,-4.188922,25.105543,8
3.3073323,14.334833,12.395018,3
-11.761225,21.87065,-12.083789,2
3.2411592,14.347352,12.223661,3
-3.0469728,-23.696177,15.810639,9
-25.226307,-10.664872,0.46564764,7
12.330782,15.275213,-2.616217,0
-5.629215,-11.604424,5.4448943,9
0.57657444,-4.2772284,-9.813183,5
-0.89053017,15.900349,12.810114,3
13.052142,-13.492834,-2.9702327,4
7.4163623,-23.153627,-16.749207,4
4.0186524,10.156268,26.9788,3
-17.571312,-3.2479515,-16.423027,1
14.637494,-7.6097655,-16.260618,6
-11.975251,2.0359228,-22.96766,7
10.219142,-21.36039,6.5517015,4
-9.84678,19.369413,17.589733,3
7.117766,-3.6033752,-19.665354,6
-5.2544622,-19.721422,-9.119234,9
-28.16513,10.335874,9.117315,1
8.321507,0.3713968,-26.31038,6
10.742871,0.3381403,1.2678545,5
-5.4263697,-21.303135,-10.2966,9
-21.471039,-3.6086035,7.1446614,7
32.608948,6.4559827,5.0553145,0
6.815642,5.1567616,-23.069534,6
-8.289859,-21.788286,-0.12905946,9
4.750569,-22.081333,15.593106,9
9.570843,-3.691846,-26.019709,6
6.7635055,23.465384,-16.291798,2
34.542046,-8.199996,-3.0515037,0
10.266489,-24.619726,7.8163934,4
15.530325,-6.1364875,-26.375023,6
10.896923,1.2052437,-4.302493,5
-20.504595,0.54816073,-10.552443,1
3.9302204,-0.5174762,-23.290863,6
-5.3658843,4.307974,23.195204,8
-12.796259,15.568046,-12.529084,2
7.8354597,-0.159373,18.134825,5
15.740222,-21.023676,-1.9628531,4
-26.405548,4.3385153,-13.894952,1
22.771742,3.2239413,4.6154647,0
31.155489,13.188784,-16.63501,0
4.1281195,-5.4020233,4.3757553,5
-18.308504,4.1178813,-18.724606,1
25.290913,0.65986764,-0.6784272,0
30.888885,10.52007,4.316667,0
-22.663382,13.615913,12.659484,1
-6.9937367,-15.829624,-10.354941,9
27.689745,-12.2082,-5.6848583,6
4.56165,0.814555,10.861274,5
-12.539038,15.391555,0.113203,1
-8.318348,-21.846807,-0.055967208,9
5.7460246,-23.443005,0.48544228,4
33.84178,12.973727,4.886531,0
-3.8678806,14.118583,19.301893,3
3.43955,25.930357,-21.023489,2
11.919992,10.173089,25.41787,3
-29.149021,1.6931634,-1.2609464,1
-24.65423,11.962608,9.083632,1
5.7325172,-25.703796,-19.007416,4
-25.457954,14.283862,13.42862,1
-6.160397,-16.977367,-8.825092,9
23.230639,-6.06905,-9.606684,6
6.6637464,0.63590574,-24.394997,6
9.048093,22.717596,-18.571398,2
-9.495029,5.603337,23.36832,8
-20.956957,-9.528957,-10.623448,2
-7.859438,-22.514023,1.23448,9
-2.7865705,10.895415,26.846205,3
5.0518517,24.89541,-13.1494055,2
-20.18837,12.552743,7.0507236,1
26.609549,12.253537,-6.527734,0
20.430988,-26.954056,-0.14022724,4
-11.537851,4.394919,-15.276008,1
0.6664105,-21.138754,20.409313,9
1.515061,17.72126,-14.74331,2
27.197958,-8.078942,-8.292939,6
5.754113,28.827848,16.275154,3
-19.97132,-13.513445,16.862644,7
4.9583707,-21.000324,-13.440805,4
18.383265,-25.854362,6.42848,4
-0.13076079,-1.0469437,-8.299695,5
14.482716,-1.4958172,-14.184561,6
22.98917,1.6318502,-19.081882,6
2.3768578,12.196055,12.029549,3
-29.247484,-15.459237,-3.3709345,7
-23.347176,3.8917394,2.5973415,1
-5.8267407,8.27014,9.912217,8
-34.186806,-6.7527742,-5.0659823,7
-10.726406,-25.455303,-8.408286,9
30.946869,7.0980763,7.0857587,0
26.600752,19.58397,-10.24084,0
-22.725079,22.285326,9.716773,1
-11.094892,-1.9672909,-21.739063,1
-9.160646,19.913607,2.5928953,2
5.077454,18.7055,-16.937622,2
-26.70018,-0.18728735,-6.101752,1
7.726369,24.926306,10.470482,3
11.008351,-29.77504,0.62556434,4
0.4638838,-19.2746,-11.212087,4
-12.445964,8.719583,7.332932,8
0.934528,1.3608998,-7.5508204,5
11.58042,-6.2590427,15.702158,5
21.593935,-1.3997389,-23.68782,6
11.391171,-18.992584,-1.4996151,4
-32.088844,-12.147811,-5.7550287,7
-30.458588,-10.131921,5.637104,7
-13.642799,-1.326186,4.401011,8
3.934696,-7.547313,-21.438995,6
-8.860755,-21.793072,-2.1974657,9
11.053613,-10.011836,-18.356604,6
24.553791,20.94694,0.9143274,0
0.9229764,26.338165,-13.503159,2
-14.370965,1.6665996,-19.942944,1
20.221395,4.967318,-3.64812,0
9.068552,13.239318,-17.111914,2
18.529158,-0.4294451,23.793108,8
3.9441419,29.195965,13.474092,3
-26.181307,18.966719,5.4939494,1
2.1491048,-16.847443,-20.078072,4
17.060905,-29.937874,-3.357872,4
1.6440061,5.123,-4.297196,5
-24.569452,15.579807,15.6568165,1
22.189314,-1.4130163,-16.322811,6
26.69249,-4.7204933,-7.4327807,6
-30.980341,-20.045692,-3.8058414,7
-25.44233,-8.450504,13.118333,7
-3.1148968,-1.6772535,7.485103,8
-19.451122,-5.285831,-13.539424,1
-9.069682,-27.312876,-2.7308192,9
23.94761,14.163656,-3.0956762,0
-15.701039,1.8572111,-22.339638,1
-22.98092,19.002705,13.952693,1
14.783815,-6.392097,-17.610373,6
-12.363062,14.31729,-14.140239,2
-15.908624,3.0655415,11.267497,8
-0.16441318,13.276207,24.133251,3
-5.0888906,-23.219564,-4.5495152,9
-1.2620955,-8.422957,28.21968,5
-4.1352987,-23.705194,-2.7282734,9
11.245371,-15.183157,-0.8890952,4
27.527002,11.607002,-7.204466,0
-30.871521,7.24323,4.693926,1
-16.447174,9.940576,-13.278445,1
-22.01366,-17.51343,4.4295254,7
7.8389406,12.621246,-17.208885,2
25.275799,-1.6618855,-8.753257,6
2.4249809,-16.029312,-9.929888,4
-21.786463,11.393838,4.8096433,1
4.066989,-16.545021,-11.383951,4
5.193058,19.34945,-11.564997,2
-3.2667766,24.675465,15.309737,3
-3.9974458,-17.259527,15.452131,9
-27.605713,-23.402893,5.441725,7
-22.718344,-12.621358,3.5182152,7
3.046997,-21.082365,-12.065826,4
14.803434,10.332508,0.79422987,0
-0.98977435,-22.051882,-13.8817425,4
8.05079,-27.978443,21.80722,9
3.5699024,-21.114332,-15.780504,4
12.146836,-2.9619513,11.384943,5
22.596766,15.916919,-2.0255654,0
-29.090754,-10.803517,4.7622437,7
-3.3104208,25.753902,18.591833,3
13.588931,-25.18771,0.32663095,4
-6.48765,6.9853296,2.1328583,8
-5.3795466,-20.153528,-9.403581,9
-4.908809,3.2729423,-7.6688128,5
8.984151,4.169446,12.16455,5
-8.7767935,4.3475447,3.549633,8
-9.55911,24.539122,-8.512327,2
7.249902,12.996774,-20.710632,2
4.2159705,-1.6028771,5.0923686,5
-17.924774,-0.7727015,-6.8561587,1
18.699896,-8.848639,-15.3151865,6
-23.38615,-23.629034,3.5851703,7
1.490078,-26.199255,20.285841,9
9.44827,24.295084,9.536461,3
-14.7638445,15.451249,-0.7879626,1
-0.76398724,-1.029057,-3.5620148,5
11.52324,25.693068,-13.344692,2
-7.7683253,3.1604507,3.4972942,8
-2.5373933,-21.571215,7.377206,9
0.99973565,3.9673295,-3.2833652,5
6.2452607,-17.624123,8.783497,4
-1.6807592,0.11904931,-6.0563517,5
-10.065474,-2.3284445,25.814943,8
-8.765189,-25.288588,-3.3313575,9
-28.895014,7.750717,2.6072662,1
8.121062,14.739407,-22.107195,2
-22.501984,13.1602335,-17.55875,1
1.7580012,1.9947512,-2.400696,5
-25.5647,-18.872662,7.214668,7
-11.764348,0.3735641,-17.156374,1
11.2707405,18.06156,6.5084558,3
-15.935565,2.0745885,-18.33596,1
8.089142,-23.04505,20.475035,9
22.850515,1.9558343,-19.200829,6
9.224945,-29.030582,-7.023026,4
8.945702,12.944904,-17.235838,2
-12.039071,22.14018,-3.752805,2
-21.796808,10.132648,-12.360514,1
2.2457078,31.728888,9.281608,3
8.047996,26.409912,9.0785265,3
14.610315,-8.05799,12.675118,5
-23.148746,3.4396098,5.8443737,1
-23.021246,-8.425694,2.0606637,7
-9.651466,-1.3225769,-1.3247373,8
23.567383,-6.2933946,-9.736509,6
23.508455,-4.0475674,-16.15675,6
20.614298,-3.9698503,-18.074001,6
3.7895453,-21.817259,-12.837023,4
8.814792,10.667298,28.748579,3
-4.663379,-29.211725,0.49890113,9
6.7353334,-1.4287633,7.312197,5
2.7368343,-18.824272,-12.149965,4
5.6961617,-18.161226,17.648912,9
-9.266821,-21.756756,-6.6148763,9
6.6778274,19.271908,-8.451037,2
9.300645,14.99485,-18.136093,2
-21.262106,16.736803,4.25285,1
23.670122,18.215782,-9.936083,0
3.3380136,-4.24568,-23.20487,6
17.737122,13.033943,-8.03624,0
19.040333,-22.767096,1.5369391,4
3.1865573,-26.55359,-9.604211,4
-6.9413075,7.0688105,19.678583,8
0.071478024,-17.630388,-14.719272,4
4.6529555,17.196178,15.026245,3
19.82166,-0.6942824,-25.547066,6
-3.9982235,6.4199257,22.248161,8
0.059451766,20.882818,-15.820048,2
-6.1806226,15.79378,-8.989266,7
29.11212,11.095783,-11.693114,0
-30.604132,7.7515945,-3.9668922,1
7.5889773,15.282536,-19.638773,2
-23.05296,19.132298,5.128805,1
-10.913195,8.041805,7.8820133,8
-19.857292,-4.88738,-5.3146744,7
29.46805,18.001371,-2.398104,0
-11.303854,-1.8678218,15.986692,8
22.674383,2.1326153,-18.442095,6
13.548914,16.894487,-4.3647223,0
-8.287179,5.0015373,4.8893933,8
25.926302,14.780241,-7.4423485,0
-20.254814,-22.640371,4.2277884,7
-4.2780843,23.898817,-12.270325,2
-8.2894125,-22.131908,-6.958591,9
-5.178484,26.744553,-1.3087647,2
-15.503772,7.849046,-17.809134,1
-19.387989,-21.84566,18.674263,7
-3.8793128,-24.686539,-6.3953214,9
8.185904,-26.920107,-5.8960676,4
-12.004017,19.5448,-13.537768,2
5.827327,-30.076084,21.117939,9
24.22038,-2.6609802,-23.75889,6
20.344917,-5.362665,-18.148952,6
-32.104263,-12.954422,-7.3370085,7
-6.478303,17.961676,18.567463,3
19.283604,1.3272868,-15.800015,6
-26.955793,3.1485696,-0.023056809,1
14.131131,-4.0172772,-18.994486,6
-21.06956,21.851667,8.725338,1
-1.7913586,12.296139,-2.8421574,8
-31.386559,-11.558752,5.144181,7
-28.997093,-22.609144,-1.1153622,7
7.9960914,-15.057215,-7.0432587,4
4.122117,-28.32897,-11.846969,4
-4.9971614,-0.4259462,21.488878,8
-6.5669703,-29.79429,-5.1687355,9
-19.385498,-17.754707,16.793343,7
8.512204,13.196939,-15.682715,2
27.690483,17.690926,-11.771078,0
-15.125386,2.815663,-14.828008,1
-16.49106,9.944648,-15.303149,1
6.077037,27.503544,14.800133,3
9.560246,-19.841846,11.202001,4
-3.3888264,25.13752,18.577967,3
-25.490648,5.038758,6.8983197,1
28.288172,11.094327,-5.8478723,0
8.4621525,-2.252044,11.734187,5
-1.5804888,0.11295576,-6.087482,5
0.34267426,-17.437418,5.6459217,9
1.4594606,0.6245269,-3.8046975,5
7.689289,26.801294,-18.251917,2
-8.970239,-8.45415,18.34393,8
8.074103,-26.402452,20.107105,9
21.603533,12.297694,-1.5374961,0
4.5306945,15.747883,21.803572,3
0.54043186,22.71682,22.350391,3
3.0837018,18.299698,24.3927,3
-23.695843,-23.50279,4.1645722,7
-31.153215,7.787015,4.677335,1
-13.586907,-28.486895,-4.288018,9
-12.780525,5.0501733,8.541805,8
-30.348005,-12.539474,2.4861295,7
-25.055347,-8.344965,6.6007953,7
30.078394,11.816774,-7.711627,0
-23.940622,-3.7064588,10.3153925,7
-6.7818227,25.194345,-13.215455,2
16.15176,-12.677736,-16.263086,6
-23.621769,-12.720194,-6.3454423,7
9.28283,21.137262,-19.421457,2
-5.2197266,-28.175932,-4.80038,9
10.80973,20.358406,4.51463,3
-22.755722,2.6422791,-13.241449,1
14.666156,-5.360927,-13.61152,6
-1.1977704,25.198635,12.518512,3
28.014322,21.261208,-5.9494677,0
